brand_id,Product Category,tpt_sep_2025,tpv_sep_2025,tpt_aug_2025,tpv_aug_2025,tpt_jul_2025,tpv_jul_2025,tpt_jun_2025,tpv_jun_2025,tpt_may_2025,tpv_may_2025,tpt_apr_2025,tpv_apr_2025,tpt_mar_2025,tpv_mar_2025,tpt_feb_2025,tpv_feb_2025,tpt_jan_2025,tpv_jan_2025,tpt_dec_2024,tpv_dec_2024,tpt_nov_2024,tpv_nov_2024,tpt_oct_2024,tpv_oct_2024
MCH-8614-1638330061066,DIRECT API,"15,287","8,960,108,419","17,694","11,738,240,451","14,848","10,405,949,561","12,038","9,627,154,836","12,485","9,615,381,462","11,564","8,593,162,299","12,019","8,501,320,961","11,148","8,319,939,365","11,598","8,348,265,729","10,998","7,249,967,611","11,940","6,955,655,180","13,499","7,282,332,872"
BRN-0115-1700822649377,DIRECT API,"14,474","2,785,736,047","18,589","3,419,630,876","21,771","3,649,676,882","15,889","3,091,149,244","30,008","5,333,311,087","24,287","3,329,280,297","50,059","5,919,820,534","26,053","3,403,858,205","42,593","5,357,670,321","47,658","5,514,099,909","59,531","5,562,455,601","28,583","3,014,348,077"
MCH-0909-7094729120959,DIRECT API,"14,299","8,385,522,915","16,088","9,042,739,463","18,235","11,506,727,603","17,504","11,358,300,337","16,716","10,644,027,865","18,147","11,494,012,148","15,177","8,679,901,544","8,031","4,816,606,853","10,130","5,387,565,819","10,666","5,586,118,965","8,646","4,886,249,172","12,063","7,157,399,261"
MCH-2632-1107315835179,DIRECT API,"14,269","2,596,033,114","14,742","2,663,432,618","15,924","2,839,800,583","15,506","2,822,823,840","15,387","2,598,272,966","14,421","2,352,220,181","16,961","2,790,698,509","14,910","2,489,357,224","15,329","2,521,626,263","14,148","2,304,684,888","11,272","1,991,751,937","8,380","1,651,884,858"
OCO-1052-1645660924575,DIRECT API,"14,241","1,797,467,178","21,623","3,325,836,945","14,098","1,313,227,664","14,758","921,872,760","15,961","1,147,191,646","22,897","1,583,409,350","20,143","1,464,580,067","16,945","1,296,450,030","19,592","1,523,383,425","19,296","1,570,859,679","33,975","1,990,739,046","19,179","1,555,466,754"
BRN-0212-1723197676046,DIRECT API,"14,125","862,035,150","14,142","859,047,800","13,454","829,922,550","12,916","807,441,750","13,306","832,860,200","12,287","775,143,300","9,723","621,778,300","13,825","857,442,450","20,206","1,221,738,300","20,693","1,230,620,050","17,629","1,006,231,000","14,896","832,901,550"
OCO-0203-1671422327215,DIRECT API,"13,516","1,502,693,289","23,074","2,132,197,280","21,368","1,641,150,288","12,031","1,078,765,799","10,346","1,090,711,100","15,694","1,653,044,030","37,444","2,895,009,932","20,850","1,270,562,197","8,532","712,762,463","4,963","616,195,630","10,762","737,312,655","5,568","561,020,864"
MCH-0004-8228093400144,DIRECT API,"13,443","20,630,147,234","9,562","15,846,878,069","15,085","28,667,419,865","8,252","11,929,524,283","7,058","9,887,016,516","10,498","13,881,680,335","8,755","11,523,690,098","6,131","9,084,513,213","11,354","16,967,672,341","7,461","12,779,557,872","5,280","9,365,728,034","10,412","15,197,210,273"
BRN-0294-1666339026472,DIRECT API,"13,425","22,711,261,979","11,846","19,466,816,681","11,345","23,267,637,279","10,766","16,286,930,380","8,841","13,529,193,826","5,438","7,325,381,548","6,084","8,105,607,842","2,481","3,738,900,028",365,"654,480,085","8,543","19,576,406,063","8,911","19,208,579,532","8,761","16,788,647,944"
MCH-1063-1646798468484,DIRECT API,"13,394","52,972,777,980","14,349","58,540,032,020","13,505","53,978,187,570","14,040","57,982,538,980","14,246","54,273,969,330","9,764","38,026,784,860","11,978","51,520,188,830","13,348","59,689,498,340","10,895","51,468,021,301","11,787","57,558,493,079","9,749","44,960,674,864","9,111","42,856,031,934"
BRN-0294-1718262149827,DIRECT API,"13,118","22,951,048,666","13,874","21,888,482,896","14,972","25,580,987,379","14,299","19,592,467,592","10,160","15,224,096,877","11,921","12,533,019,572","7,700","7,274,103,639",452,"576,009,046",6,"44,398,000",2,"20,000",18,"180,001",2,"20,005"
BRN-0225-1719298397547,DIRECT API,"12,247","7,183,189,538","11,444","6,617,709,306","10,528","5,907,582,618","9,197","5,081,521,909","8,438","4,637,507,532","6,199","3,327,718,803","6,454","3,431,162,285","5,657","3,005,190,661","4,898","2,608,176,940","3,887","2,058,332,723","2,620","1,384,605,121","1,700","926,379,778"
BRN-0209-1693299432659,DIRECT API,"11,505","14,330,824,365","11,845","14,090,793,491","10,514","14,076,048,436","13,577","18,654,372,044","12,137","3,799,121,496","8,781","2,791,959,836","7,328","1,831,984,317","7,262","1,658,434,380","7,837","1,888,790,631","8,674","2,039,781,961","10,837","1,929,002,389","4,325","883,982,125"
BRN-0254-1689664920913,DIRECT API,"11,265","3,210,303,747","10,368","2,928,924,743","9,299","2,632,240,090","7,992","2,305,387,124","7,241","2,199,117,341","6,239","2,086,774,019","5,514","1,881,740,222","4,051","1,388,775,106","3,339","1,084,308,108","2,782","969,176,946","2,117","769,471,322","1,813","679,039,346"
OCO-0000-0000000249369,DIRECT API,"9,571","7,673,515,916","10,351","8,070,649,356","10,551","8,096,897,880","11,519","8,395,685,330","12,185","9,107,324,860","8,584","6,529,848,760","11,585","9,970,517,220","7,981","6,525,412,890","11,752","9,610,724,190","15,723","13,097,833,080","16,508","14,361,749,420","13,127","9,881,526,850"
BRN-0246-1680668660010,DIRECT API,"9,448","18,316,115,336","9,388","17,221,283,100","9,554","16,819,038,465","8,617","15,398,659,509","8,447","14,890,069,771","7,163","12,962,557,740","8,990","16,720,618,335","7,121","14,771,996,183","8,062","15,664,554,213","9,465","18,232,854,865","9,026","17,230,963,546","9,366","18,778,374,281"
OCO-0248-1669891445000,DIRECT API,"7,685","100,984,046,284","7,893","102,631,438,035","8,009","100,587,093,417","7,279","96,112,947,784","7,697","98,499,504,793","6,679","88,006,411,455","6,506","86,828,879,866","7,562","93,388,795,043","6,174","80,755,394,831","8,482","107,467,612,102","8,229","98,232,717,970","9,818","106,126,409,731"
