brand_id,Product Category,tpt_sep_2025,tpv_sep_2025,tpt_aug_2025,tpv_aug_2025,tpt_jul_2025,tpv_jul_2025,tpt_jun_2025,tpv_jun_2025,tpt_may_2025,tpv_may_2025,tpt_apr_2025,tpv_apr_2025,tpt_mar_2025,tpv_mar_2025,tpt_feb_2025,tpv_feb_2025,tpt_jan_2025,tpv_jan_2025,tpt_dec_2024,tpv_dec_2024,tpt_nov_2024,tpv_nov_2024,tpt_oct_2024,tpv_oct_2024
BRN-0106-1719548864102,CHECKOUT,0,0,0,0,0,0,3,"1,976,220",4,"2,330,952",5,"3,204,000",1,"665,000",0,0,0,0,0,0,1,"819,000",1,"2,520,000"
BRN-0106-1724136126768,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"17,530,000",0,0,10,"273,799,000",3,"28,174,000"
BRN-0106-1724830038118,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"44,750"
BRN-0106-1725523236324,CHECKOUT,1,"14,440",1,"1,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0106-1733821885286,CHECKOUT,12,"8,176,709",18,"10,761,642",12,"6,949,792",13,"8,803,305",12,"6,907,986",8,"15,526,242",8,"2,830,168",7,"3,241,928",2,"950,074",0,0,0,0,0,0
BRN-0106-1734687048649,CHECKOUT,0,0,0,0,0,0,1,"132,000",2,"1,836,000",0,0,0,0,2,"126,000",0,0,5,"278,000",0,0,0,0
BRN-0106-1751513533552,CHECKOUT,"4,957","36,525,200,496","4,400","29,196,281,900","2,230","17,166,062,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0107-1705652745570,CHECKOUT,1,"1,052,190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0107-1705653109456,CHECKOUT,1,"8,790,600",0,0,0,0,1,"4,655,115",0,0,0,0,0,0,0,0,0,0,0,0,1,"2,125,800",0,0
BRN-0107-1706194888696,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"18,861,976",1,"8,706,516"
BRN-0107-1707122131236,CHECKOUT,0,0,1,"9,559,484",0,0,0,0,1,"25,748,800",2,"6,648,950",0,0,1,"10,552,410",0,0,3,"22,540,649",1,"1,863,400",0,0
BRN-0107-1707122652459,CHECKOUT,0,0,0,0,0,0,1,"29,403,000",0,0,0,0,0,0,0,0,0,0,0,0,1,"16,759,710",1,"19,266,718"
BRN-0107-1719553803446,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,058,250",0,0,0,0,0,0,0,0,0,0
BRN-0107-1719554874014,CHECKOUT,0,0,0,0,0,0,12,"12,714,407",21,"18,044,986",47,"37,306,200",74,"65,871,000",9,"10,440,000",9,"10,410,000",24,"28,470,000",39,"38,910,000",44,"43,800,000"
BRN-0107-1724141983043,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"10,000",0,0,0,0,0,0,0,0
BRN-0107-1724147509496,CHECKOUT,0,0,0,0,1,"3,228,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"10,040,000"
BRN-0107-1729505584728,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"10,000",0,0
BRN-0107-1733822725846,CHECKOUT,8,"2,607,993",12,"7,727,208",3,"1,919,243",4,"9,920,154",5,"8,846,002",21,"23,847,699",13,"24,272,761",11,"9,179,688",8,"5,529,880",0,0,0,0,0,0
BRN-0107-1741445419286,CHECKOUT,465,"282,239,720",501,"332,659,620",863,"469,429,399",762,"439,886,283",496,"261,993,303",15,"38,553,330",5,"6,412,600",0,0,0,0,0,0,0,0,0,0
BRN-0107-1744101377814,CHECKOUT,13,"74,854,125",8,"29,771,000",1,"7,200,000",1,"710,000",1,"7,176,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0107-1744623808178,CHECKOUT,0,0,0,0,0,0,1,"16,901,916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0108-1705652908048,CHECKOUT,0,0,0,0,2,"12,890,574",1,"16,127,394",1,"384,840",0,0,1,"1,336,500",1,"1,110,000",0,0,0,0,1,"4,063,620",1,"3,383,077"
BRN-0108-1705657385166,CHECKOUT,1,"2,290,010",1,"14,083,160",1,"24,601,136",0,0,0,0,0,0,1,"4,424,690",0,0,0,0,1,"19,037,932",0,0,0,0
BRN-0108-1706195050692,CHECKOUT,0,0,1,"12,570,280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"21,611,200",0,0
BRN-0108-1707122343627,CHECKOUT,0,0,0,0,0,0,1,"2,942,720",1,"8,207,430",2,"11,688,600",0,0,0,0,2,"35,896,344",2,"11,011,242",0,0,0,0
BRN-0108-1715828395777,CHECKOUT,21,"3,650,000",48,"16,200,000",60,"16,200,000",68,"91,727,000",96,"118,628,152",55,"28,224,613",267,"80,145,000",19,"5,845,000",10,"2,900,000",32,"11,518,302",56,"785,014",11,"162,000"
BRN-0108-1719554162187,CHECKOUT,0,0,0,0,0,0,0,0,1,"1,860,000",1,"1,734,000",0,0,0,0,0,0,0,0,0,0,0,0
BRN-0108-1719558464241,CHECKOUT,0,0,0,0,0,0,0,0,1,"562,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0108-1724147305178,CHECKOUT,0,0,1,"878,000",1,"1,868,000",0,0,0,0,0,0,0,0,1,"10,000",1,"10,000",0,0,0,0,23,"10,030,000"
BRN-0108-1724147976208,CHECKOUT,6,"85,790,000",6,"54,259,000",13,"126,352,000",1,"27,198,000",0,0,0,0,0,0,0,0,0,0,0,0,3,"1,500,000",26,"11,040,000"
BRN-0108-1744104012262,CHECKOUT,131,"158,925,150",22,"24,530,080",75,"71,212,500",37,"29,750,000",15,"11,190,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0108-1754134545354,CHECKOUT,2,"6,064,000",4,"10,186,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0109-1705658043514,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"6,009,662",0,0,0,0
BRN-0109-1711608428634,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"763,500"
BRN-0109-1719558936816,CHECKOUT,0,0,0,0,0,0,2,"1,667,750",2,"1,482,250",3,"2,065,000",0,0,1,"782,250",0,0,1,"560,000",2,"1,365,000",0,0
BRN-0109-1719829033483,CHECKOUT,0,0,0,0,0,0,1,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0109-1724147731694,CHECKOUT,1,"3,258,000",14,"101,536,000",15,"134,453,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"10,040,000"
